loss,grad_norm,ndcg_100,ndcg_500,ndcg_1000,pearson,spearman,hit_100,hit_500,hit_1000
0.037373586141845376,0.0261357769168216,0.9768727783070027,0.9694004841864096,0.9590497102148836,0.31201863,0.8446905868979695,0.19338235294117645,0.3305,0.2508382352941177
0.03727085032991221,0.025481309815140192,0.9768938658590334,0.9699367671953987,0.9605525887524448,0.30491242,0.8447715346351353,0.1935294117647059,0.3247941176470588,0.23380882352941176
0.03739343415823427,0.02457357999182051,0.9771557208841566,0.968815955672535,0.9591966860661569,0.3092322,0.8446621626898618,0.19455882352941178,0.32379411764705884,0.2643235294117647
0.037202267698815156,0.02446843948588387,0.9775339840196603,0.9692351948566239,0.9597551739682395,0.3125463,0.8448375164588288,0.19602941176470587,0.33379411764705885,0.24417647058823527
0.037400902687818156,0.02583213093459655,0.976376251230537,0.9685309948691627,0.9596940634578859,0.301538,0.8446704190823621,0.19147058823529414,0.3306176470588235,0.2559117647058824
0.03727071054741642,0.025315751982256402,0.976080940132947,0.9686051446665734,0.9596819860019103,0.30480263,0.8443076176120422,0.18764705882352942,0.3257352941176471,0.24288235294117644
0.03720757294039445,0.02527963588463849,0.9775200297239145,0.9692584290371868,0.9588725808858494,0.3081938,0.8449625120236985,0.1960294117647059,0.33561764705882347,0.2584558823529412
0.03723554073088177,0.024524732726841726,0.9766158083630735,0.968627750981935,0.9595457075788768,0.31023154,0.8447638815440213,0.18823529411764706,0.3355000000000001,0.26495588235294115
0.03722013946552264,0.02450412932067669,0.9754402088682137,0.9685749963698363,0.9606101912868861,0.31046572,0.8452335054498793,0.17397058823529413,0.33179411764705885,0.2565294117647059
0.03731299779639382,0.024202283688978414,0.9770429800078775,0.9687604250488022,0.9589753879097176,0.3058335,0.8448138271469893,0.1951470588235294,0.3338529411764706,0.28180882352941183
0.037332710325228564,0.02466579273110638,0.9770517373488187,0.9687319942972877,0.9593667154368248,0.30820924,0.8448237156392169,0.1941176470588235,0.33511764705882346,0.2690735294117647
0.03736404078509444,0.024035124580738285,0.9770903752015974,0.9687866579501296,0.9596266225601164,0.308246,0.8448773697700986,0.19470588235294117,0.33976470588235297,0.2686470588235294
0.037377047392253705,0.023542464761237794,0.9772200984442335,0.96866528029333,0.9590852775488947,0.3064508,0.844980902687789,0.19602941176470587,0.34149999999999997,0.28
0.03715612367942489,0.022773685612775423,0.9771181962047716,0.9688970958691385,0.9600501641078116,0.30658874,0.845051499910406,0.19558823529411765,0.3362941176470588,0.26382352941176473
0.037228350370834856,0.02309889890473758,0.9774482688224289,0.9688101983253687,0.9596316785057771,0.30678895,0.845004165708748,0.19823529411764704,0.33591176470588235,0.2700441176470589
0.037199728155725795,0.023065113762243725,0.9771350116850819,0.968644256451986,0.9598102275131302,0.3065011,0.8450302126859819,0.19573529411764704,0.33920588235294113,0.26835294117647057
0.03725727549058267,0.022423218700221216,0.9772406292365211,0.9687341185120244,0.9596624270954389,0.30801997,0.844985284108561,0.1952941176470588,0.33885294117647063,0.2673382352941176
0.037166393336752805,0.02238938210253743,0.9771730804067043,0.9686745845529259,0.9594680089191179,0.30747375,0.845077362605417,0.19558823529411762,0.33929411764705886,0.2691617647058824
0.03716662244134153,0.02210354458155303,0.9771832284195331,0.9688466689793487,0.9596112776673988,0.3073284,0.8449840234236436,0.19558823529411762,0.3367941176470589,0.2685441176470589
0.037253635072215095,0.022133543449706337,0.9771891076563293,0.9688578795388368,0.9595851783202496,0.30722126,0.845012657920881,0.19573529411764704,0.3365882352941177,0.26867647058823535
